"","Temp","Ni1size","Ni2size","Ni3size","Ni4size","Ni5size","Ni6size"
"4352",1,-2.89520493841815,-2.89520493841815,-2.89520493841815,-2.89520493841815,-2.89520493841815,-2.89520493841815
"4353",2,-2.9214901190478,-2.9214901190478,-2.9214901190478,-2.9214901190478,-2.9214901190478,-2.9214901190478
"4354",3,-2.93988995927067,-2.93988995927067,-2.93988995927067,-2.93988995927067,-2.93988995927067,-2.93988995927067
"4355",4,-2.9506059200419,-2.9506059200419,-2.9506059200419,-2.9506059200419,-2.9506059200419,-2.9506059200419
"4356",5,-2.9533594007715,-2.9533594007715,-2.9533594007715,-2.9533594007715,-2.9533594007715,-2.9533594007715
"4357",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"4358",1,-2.72847588196203,-2.72847588196203,-2.72847588196203,-2.72847588196203,-2.72847588196203,-2.72847588196203
"4359",2,-2.74583086582443,-2.74583086582443,-2.74583086582443,-2.74583086582443,-2.74583086582443,-2.74583086582443
"4360",3,-2.72397569713209,-2.72397569713209,-2.72397569713209,-2.72397569713209,-2.72397569713209,-2.72397569713209
"4361",4,-2.66516143083065,-2.66516143083065,-2.66516143083065,-2.66516143083065,-2.66516143083065,-2.66516143083065
"4362",5,-2.5743567679788,-2.5743567679788,-2.5743567679788,-2.5743567679788,-2.5743567679788,-2.5743567679788
"4363",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"4364",1,-2.35259785776724,-2.35259785776724,-2.35259785776724,-2.35259785776724,-2.35259785776724,-2.35259785776724
"4365",2,-2.2474475133343,-2.2474475133343,-2.2474475133343,-2.2474475133343,-2.2474475133343,-2.2474475133343
"4366",3,-2.09976670603274,-2.09976670603274,-2.09976670603274,-2.09976670603274,-2.09976670603274,-2.09976670603274
"4367",4,-1.93105571355373,-1.93105571355373,-1.93105571355373,-1.93105571355373,-1.93105571355373,-1.93105571355373
"4368",5,-1.76556758764962,-1.76556758764962,-1.76556758764962,-1.76556758764962,-1.76556758764962,-1.76556758764962
"4369",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"4370",1,-3.44831551655666,-3.44831551655666,-3.44831551655666,-3.44831551655666,-3.44831551655666,-3.44831551655666
"4371",2,-3.45011920366872,-3.45011920366872,-3.45011920366872,-3.45011920366872,-3.45011920366872,-3.45011920366872
"4372",3,-3.44724074983819,-3.44724074983819,-3.44724074983819,-3.44724074983819,-3.44724074983819,-3.44724074983819
"4373",4,-3.44189358399686,-3.44189358399686,-3.44189358399686,-3.44189358399686,-3.44189358399686,-3.44189358399686
"4374",5,-3.43543239251154,-3.43543239251154,-3.43543239251154,-3.43543239251154,-3.43543239251154,-3.43543239251154
"4375",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"4376",1,-2.90188369170286,-2.90188369170286,-2.90188369170286,-2.90188369170286,-2.90188369170286,-2.90188369170286
"4377",2,-2.93269864225385,-2.93269864225385,-2.93269864225385,-2.93269864225385,-2.93269864225385,-2.93269864225385
"4378",3,-2.95433145819358,-2.95433145819358,-2.95433145819358,-2.95433145819358,-2.95433145819358,-2.95433145819358
"4379",4,-2.96790133830093,-2.96790133830093,-2.96790133830093,-2.96790133830093,-2.96790133830093,-2.96790133830093
"4380",5,-2.97402288646629,-2.97402288646629,-2.97402288646629,-2.97402288646629,-2.97402288646629,-2.97402288646629
"4381",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"4382",1,-2.73064362969984,-2.73064362969984,-2.73064362969984,-2.73064362969984,-2.73064362969984,-2.73064362969984
"4383",2,-2.75059384972372,-2.75059384972372,-2.75059384972372,-2.75059384972372,-2.75059384972372,-2.75059384972372
"4384",3,-2.73355169445688,-2.73355169445688,-2.73355169445688,-2.73355169445688,-2.73355169445688,-2.73355169445688
"4385",4,-2.68288005379927,-2.68288005379927,-2.68288005379927,-2.68288005379927,-2.68288005379927,-2.68288005379927
"4386",5,-2.60402629977281,-2.60402629977281,-2.60402629977281,-2.60402629977281,-2.60402629977281,-2.60402629977281
"4387",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"4388",1,-2.35625613543803,-2.35625613543803,-2.35625613543803,-2.35625613543803,-2.35625613543803,-2.35625613543803
"4389",2,-2.25685628008636,-2.25685628008636,-2.25685628008636,-2.25685628008636,-2.25685628008636,-2.25685628008636
"4390",3,-2.11734994374996,-2.11734994374996,-2.11734994374996,-2.11734994374996,-2.11734994374996,-2.11734994374996
"4391",4,-1.95876805907688,-1.95876805907688,-1.95876805907688,-1.95876805907688,-1.95876805907688,-1.95876805907688
"4392",5,-1.80403975857262,-1.80403975857262,-1.80403975857262,-1.80403975857262,-1.80403975857262,-1.80403975857262
"4393",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"4394",1,-3.45954107133364,-3.45954107133364,-3.45954107133364,-3.45954107133364,-3.45954107133364,-3.45954107133364
"4395",2,-3.47116068864589,-3.47116068864589,-3.47116068864589,-3.47116068864589,-3.47116068864589,-3.47116068864589
"4396",3,-3.47693052892444,-3.47693052892444,-3.47693052892444,-3.47693052892444,-3.47693052892444,-3.47693052892444
"4397",4,-3.47925472461918,-3.47925472461918,-3.47925472461918,-3.47925472461918,-3.47925472461918,-3.47925472461918
"4398",5,-3.479637141718,-3.479637141718,-3.479637141718,-3.479637141718,-3.479637141718,-3.479637141718
"4399",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"4400",1,-2.90860846087767,-2.90860846087767,-2.90860846087767,-2.90860846087767,-2.90860846087767,-2.90860846087767
"4401",2,-2.94414556273582,-2.94414556273582,-2.94414556273582,-2.94414556273582,-2.94414556273582,-2.94414556273582
"4402",3,-2.96934263378547,-2.96934263378547,-2.96934263378547,-2.96934263378547,-2.96934263378547,-2.96934263378547
"4403",4,-2.98612870791932,-2.98612870791932,-2.98612870791932,-2.98612870791932,-2.98612870791932,-2.98612870791932
"4404",5,-2.9958431762002,-2.9958431762002,-2.9958431762002,-2.9958431762002,-2.9958431762002,-2.9958431762002
"4405",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"4406",1,-2.73297184830421,-2.73297184830421,-2.73297184830421,-2.73297184830421,-2.73297184830421,-2.73297184830421
"4407",2,-2.75595843642225,-2.75595843642225,-2.75595843642225,-2.75595843642225,-2.75595843642225,-2.75595843642225
"4408",3,-2.74437100316179,-2.74437100316179,-2.74437100316179,-2.74437100316179,-2.74437100316179,-2.74437100316179
"4409",4,-2.70260057187193,-2.70260057187193,-2.70260057187193,-2.70260057187193,-2.70260057187193,-2.70260057187193
"4410",5,-2.6364565056763,-2.6364565056763,-2.6364565056763,-2.6364565056763,-2.6364565056763,-2.6364565056763
"4411",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"4412",1,-2.36024632011223,-2.36024632011223,-2.36024632011223,-2.36024632011223,-2.36024632011223,-2.36024632011223
"4413",2,-2.26764931767442,-2.26764931767442,-2.26764931767442,-2.26764931767442,-2.26764931767442,-2.26764931767442
"4414",3,-2.13804042441835,-2.13804042441835,-2.13804042441835,-2.13804042441835,-2.13804042441835,-2.13804042441835
"4415",4,-1.9917345422053,-1.9917345422053,-1.9917345422053,-1.9917345422053,-1.9917345422053,-1.9917345422053
"4416",5,-1.84997765852098,-1.84997765852098,-1.84997765852098,-1.84997765852098,-1.84997765852098,-1.84997765852098
"4417",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"4418",1,-3.47065609798311,-3.47065609798311,-3.47065609798311,-3.47065609798311,-3.47065609798311,-3.47065609798311
"4419",2,-3.49182461045781,-3.49182461045781,-3.49182461045781,-3.49182461045781,-3.49182461045781,-3.49182461045781
"4420",3,-3.50588885681567,-3.50588885681567,-3.50588885681567,-3.50588885681567,-3.50588885681567,-3.50588885681567
"4421",4,-3.51548754896661,-3.51548754896661,-3.51548754896661,-3.51548754896661,-3.51548754896661,-3.51548754896661
"4422",5,-3.52230141275244,-3.52230141275244,-3.52230141275244,-3.52230141275244,-3.52230141275244,-3.52230141275244
"4423",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"4424",1,-2.91537525403909,-2.91537525403909,-2.91537525403909,-2.91537525403909,-2.91537525403909,-2.91537525403909
"4425",2,-2.95580207967189,-2.95580207967189,-2.95580207967189,-2.95580207967189,-2.95580207967189,-2.95580207967189
"4426",3,-2.98482634681129,-2.98482634681129,-2.98482634681129,-2.98482634681129,-2.98482634681129,-2.98482634681129
"4427",4,-3.0050907027446,-3.0050907027446,-3.0050907027446,-3.0050907027446,-3.0050907027446,-3.0050907027446
"4428",5,-3.01850716606736,-3.01850716606736,-3.01850716606736,-3.01850716606736,-3.01850716606736,-3.01850716606736
"4429",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"4430",1,-2.73545026957375,-2.73545026957375,-2.73545026957375,-2.73545026957375,-2.73545026957375,-2.73545026957375
"4431",2,-2.76183956847461,-2.76183956847461,-2.76183956847461,-2.76183956847461,-2.76183956847461,-2.76183956847461
"4432",3,-2.75613980570781,-2.75613980570781,-2.75613980570781,-2.75613980570781,-2.75613980570781,-2.75613980570781
"4433",4,-2.7236202728164,-2.7236202728164,-2.7236202728164,-2.7236202728164,-2.7236202728164,-2.7236202728164
"4434",5,-2.67032020980547,-2.67032020980547,-2.67032020980547,-2.67032020980547,-2.67032020980547,-2.67032020980547
"4435",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"4436",1,-2.36454509799418,-2.36454509799418,-2.36454509799418,-2.36454509799418,-2.36454509799418,-2.36454509799418
"4437",2,-2.27964331110715,-2.27964331110715,-2.27964331110715,-2.27964331110715,-2.27964331110715,-2.27964331110715
"4438",3,-2.16126151768185,-2.16126151768185,-2.16126151768185,-2.16126151768185,-2.16126151768185,-2.16126151768185
"4439",4,-2.02875912939151,-2.02875912939151,-2.02875912939151,-2.02875912939151,-2.02875912939151,-2.02875912939151
"4440",5,-1.90145333855555,-1.90145333855555,-1.90145333855555,-1.90145333855555,-1.90145333855555,-1.90145333855555
"4441",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"4442",1,-3.48166251722473,-3.48166251722473,-3.48166251722473,-3.48166251722473,-3.48166251722473,-3.48166251722473
"4443",2,-3.51212235744303,-3.51212235744303,-3.51212235744303,-3.51212235744303,-3.51212235744303,-3.51212235744303
"4444",3,-3.53414422345335,-3.53414422345335,-3.53414422345335,-3.53414422345335,-3.53414422345335,-3.53414422345335
"4445",4,-3.55064231734098,-3.55064231734098,-3.55064231734098,-3.55064231734098,-3.55064231734098,-3.55064231734098
"4446",5,-3.5634989371289,-3.5634989371289,-3.5634989371289,-3.5634989371289,-3.5634989371289,-3.5634989371289
"4447",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"4448",1,-2.9221801779018,-2.9221801779018,-2.9221801779018,-2.9221801779018,-2.9221801779018,-2.9221801779018
"4449",2,-2.96763471088733,-2.96763471088733,-2.96763471088733,-2.96763471088733,-2.96763471088733,-2.96763471088733
"4450",3,-3.00069909263352,-3.00069909263352,-3.00069909263352,-3.00069909263352,-3.00069909263352,-3.00069909263352
"4451",4,-3.02462829867195,-3.02462829867195,-3.02462829867195,-3.02462829867195,-3.02462829867195,-3.02462829867195
"4452",5,-3.04178366334869,-3.04178366334869,-3.04178366334869,-3.04178366334869,-3.04178366334869,-3.04178366334869
"4453",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"4454",1,-2.73806929102651,-2.73806929102651,-2.73806929102651,-2.73806929102651,-2.73806929102651,-2.73806929102651
"4455",2,-2.76816268809952,-2.76816268809952,-2.76816268809952,-2.76816268809952,-2.76816268809952,-2.76816268809952
"4456",3,-2.76861558044166,-2.76861558044166,-2.76861558044166,-2.76861558044166,-2.76861558044166,-2.76861558044166
"4457",4,-2.74539390726284,-2.74539390726284,-2.74539390726284,-2.74539390726284,-2.74539390726284,-2.74539390726284
"4458",5,-2.70462909511758,-2.70462909511758,-2.70462909511758,-2.70462909511758,-2.70462909511758,-2.70462909511758
"4459",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"4460",1,-2.36913049787985,-2.36913049787985,-2.36913049787985,-2.36913049787985,-2.36913049787985,-2.36913049787985
"4461",2,-2.29266501029045,-2.29266501029045,-2.29266501029045,-2.29266501029045,-2.29266501029045,-2.29266501029045
"4462",3,-2.1865124964167,-2.1865124964167,-2.1865124964167,-2.1865124964167,-2.1865124964167,-2.1865124964167
"4463",4,-2.06882895641981,-2.06882895641981,-2.06882895641981,-2.06882895641981,-2.06882895641981,-2.06882895641981
"4464",5,-1.95690473643631,-1.95690473643631,-1.95690473643631,-1.95690473643631,-1.95690473643631,-1.95690473643631
"4465",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"4466",1,-3.49256220373688,-3.49256220373688,-3.49256220373688,-3.49256220373688,-3.49256220373688,-3.49256220373688
"4467",2,-3.53206475853606,-3.53206475853606,-3.53206475853606,-3.53206475853606,-3.53206475853606,-3.53206475853606
"4468",3,-3.56172383467469,-3.56172383467469,-3.56172383467469,-3.56172383467469,-3.56172383467469,-3.56172383467469
"4469",4,-3.58476808218598,-3.58476808218598,-3.58476808218598,-3.58476808218598,-3.58476808218598,-3.58476808218598
"4470",5,-3.60330262090241,-3.60330262090241,-3.60330262090241,-3.60330262090241,-3.60330262090241,-3.60330262090241
"4471",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"4472",1,-2.92901986887388,-2.92901986887388,-2.92901986887388,-2.92901986887388,-2.92901986887388,-2.92901986887388
"4473",2,-2.97962024252271,-2.97962024252271,-2.97962024252271,-2.97962024252271,-2.97962024252271,-2.97962024252271
"4474",3,-3.01688994972534,-3.01688994972534,-3.01688994972534,-3.01688994972534,-3.01688994972534,-3.01688994972534
"4475",4,-3.04461096726283,-3.04461096726283,-3.04461096726283,-3.04461096726283,-3.04461096726283,-3.04461096726283
"4476",5,-3.0654972691583,-3.0654972691583,-3.0654972691583,-3.0654972691583,-3.0654972691583,-3.0654972691583
"4477",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"4478",1,-2.74081991614399,-2.74081991614399,-2.74081991614399,-2.74081991614399,-2.74081991614399,-2.74081991614399
"4479",2,-2.77486241706369,-2.77486241706369,-2.77486241706369,-2.77486241706369,-2.77486241706369,-2.77486241706369
"4480",3,-2.78159954417112,-2.78159954417112,-2.78159954417112,-2.78159954417112,-2.78159954417112,-2.78159954417112
"4481",4,-2.76750184375697,-2.76750184375697,-2.76750184375697,-2.76750184375697,-2.76750184375697,-2.76750184375697
"4482",5,-2.73866607373964,-2.73866607373964,-2.73866607373964,-2.73866607373964,-2.73866607373964,-2.73866607373964
"4483",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"4484",1,-2.37398323213495,-2.37398323213495,-2.37398323213495,-2.37398323213495,-2.37398323213495,-2.37398323213495
"4485",2,-2.30657834064301,-2.30657834064301,-2.30657834064301,-2.30657834064301,-2.30657834064301,-2.30657834064301
"4486",3,-2.2133461201149,-2.2133461201149,-2.2133461201149,-2.2133461201149,-2.2133461201149,-2.2133461201149
"4487",4,-2.11111580097184,-2.11111580097184,-2.11111580097184,-2.11111580097184,-2.11111580097184,-2.11111580097184
"4488",5,-2.01504998020612,-2.01504998020612,-2.01504998020612,-2.01504998020612,-2.01504998020612,-2.01504998020612
"4489",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"4490",1,-3.50335698767424,-3.50335698767424,-3.50335698767424,-3.50335698767424,-3.50335698767424,-3.50335698767424
"4491",2,-3.55166238582015,-3.55166238582015,-3.55166238582015,-3.55166238582015,-3.55166238582015,-3.55166238582015
"4492",3,-3.58865393991635,-3.58865393991635,-3.58865393991635,-3.58865393991635,-3.58865393991635,-3.58865393991635
"4493",4,-3.61791150559273,-3.61791150559273,-3.61791150559273,-3.61791150559273,-3.61791150559273,-3.61791150559273
"4494",5,-3.64178332809566,-3.64178332809566,-3.64178332809566,-3.64178332809566,-3.64178332809566,-3.64178332809566
"4495",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"4496",1,-2.93589080434062,-2.93589080434062,-2.93589080434062,-2.93589080434062,-2.93589080434062,-2.93589080434062
"4497",2,-2.99173596767855,-2.99173596767855,-2.99173596767855,-2.99173596767855,-2.99173596767855,-2.99173596767855
"4498",3,-3.03333767298339,-3.03333767298339,-3.03333767298339,-3.03333767298339,-3.03333767298339,-3.03333767298339
"4499",4,-3.06493207723831,-3.06493207723831,-3.06493207723831,-3.06493207723831,-3.06493207723831,-3.06493207723831
"4500",5,-3.0895144422485,-3.0895144422485,-3.0895144422485,-3.0895144422485,-3.0895144422485,-3.0895144422485
"4501",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"4502",1,-2.7436937174466,-2.7436937174466,-2.7436937174466,-2.7436937174466,-2.7436937174466,-2.7436937174466
"4503",2,-2.78188189864966,-2.78188189864966,-2.78188189864966,-2.78188189864966,-2.78188189864966,-2.78188189864966
"4504",3,-2.79493054027223,-2.79493054027223,-2.79493054027223,-2.79493054027223,-2.79493054027223,-2.79493054027223
"4505",4,-2.7896224592618,-2.7896224592618,-2.7896224592618,-2.7896224592618,-2.7896224592618,-2.7896224592618
"4506",5,-2.77192402464996,-2.77192402464996,-2.77192402464996,-2.77192402464996,-2.77192402464996,-2.77192402464996
"4507",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
